entry,exit,period,cap,atr,regime,n,trades_per_year,excess,z,win,unit,per_trade_pct
hole up,hole down,in-sample,>5B,3-5,all,13004,17917,0.795,4.2,0.439,%,0.79
hole up,hole down,in-sample,>5B,3-5,bull,10800,14880,0.718,3.3,0.442,%,0.72
hole up,hole down,in-sample,>5B,3-5,bear,2204,3037,1.17,3.2,0.424,%,1.17
hole up,hole down,in-sample,>5B,5-8,all,3215,4430,0.396,0.5,0.426,%,0.4
hole up,hole down,in-sample,>5B,5-8,bull,2254,3106,0.185,0.2,0.421,%,0.19
hole up,hole down,in-sample,>5B,5-8,bear,961,1324,0.889,0.7,0.439,%,0.89
hole up,hole down,holdout,all,all,all,41414,153701,0.595,2.0,0.356,%,0.59
hole up,hole down,holdout,all,all,bull,40008,148483,0.5,1.7,0.354,%,0.5
hole up,hole down,holdout,all,all,bear,1406,5218,3.298,3.1,0.427,%,3.3
hole up,hole down,holdout,all,<3,all,22800,84619,-0.167,-2.1,0.341,%,-0.17
hole up,hole down,holdout,all,<3,bull,22417,83197,-0.158,-2.0,0.343,%,-0.16
hole up,hole down,holdout,all,<3,bear,383,1421,-0.73,-0.6,0.23,%,-0.73
hole up,hole down,holdout,all,3-5,all,13428,49836,0.505,2.6,0.363,%,0.51
hole up,hole down,holdout,all,3-5,bull,12789,47464,0.399,2.0,0.356,%,0.4
hole up,hole down,holdout,all,3-5,bear,639,2372,2.63,3.2,0.493,%,2.63
hole up,hole down,holdout,all,5-8,all,4193,15562,3.348,4.3,0.41,%,3.35
hole up,hole down,holdout,all,5-8,bull,3877,14389,2.844,3.5,0.402,%,2.84
hole up,hole down,holdout,all,5-8,bear,316,1173,9.52,3.2,0.516,%,9.52
hole up,hole down,holdout,500M-2B,all,all,4569,16957,-0.594,-1.0,0.323,%,-0.59
hole up,hole down,holdout,500M-2B,all,bull,4420,16404,-0.923,-1.6,0.319,%,-0.92
hole up,hole down,holdout,500M-2B,<3,all,1638,6079,-1.259,-5.2,0.299,%,-1.26
hole up,hole down,holdout,500M-2B,<3,bull,1622,6020,-1.268,-5.2,0.3,%,-1.27
hole up,hole down,holdout,500M-2B,3-5,all,1803,6692,-1.978,-4.1,0.3,%,-1.98
hole up,hole down,holdout,500M-2B,3-5,bull,1736,6443,-2.133,-4.4,0.296,%,-2.13
hole up,hole down,holdout,500M-2B,5-8,all,883,3277,0.863,0.5,0.386,%,0.86
hole up,hole down,holdout,500M-2B,5-8,bull,835,3099,-0.268,-0.2,0.38,%,-0.27
hole up,hole down,holdout,2B-5B,all,all,11793,43768,-0.361,-0.4,0.325,%,-0.36
hole up,hole down,holdout,2B-5B,all,bull,11397,42298,-0.408,-0.4,0.322,%,-0.41
hole up,hole down,holdout,2B-5B,all,bear,396,1470,0.995,0.4,0.407,%,0.99
hole up,hole down,holdout,2B-5B,<3,all,4950,18371,-1.624,-10.0,0.28,%,-1.62
hole up,hole down,holdout,2B-5B,<3,bull,4888,18141,-1.694,-11.8,0.281,%,-1.69
hole up,hole down,holdout,2B-5B,3-5,all,4808,17844,-0.786,-2.9,0.341,%,-0.79
hole up,hole down,holdout,2B-5B,3-5,bull,4619,17143,-0.857,-3.1,0.336,%,-0.86
hole up,hole down,holdout,2B-5B,3-5,bear,189,701,0.952,0.7,0.476,%,0.95
hole up,hole down,holdout,2B-5B,5-8,all,1583,5875,0.774,0.7,0.394,%,0.77
hole up,hole down,holdout,2B-5B,5-8,bull,1468,5448,0.766,0.7,0.393,%,0.77
hole up,hole down,holdout,>5B,all,all,24956,92620,1.279,8.5,0.378,%,1.28
hole up,hole down,holdout,>5B,all,bull,24099,89440,1.209,8.0,0.376,%,1.21
hole up,hole down,holdout,>5B,all,bear,857,3181,3.264,3.3,0.433,%,3.26
hole up,hole down,holdout,>5B,<3,all,16128,59856,0.39,3.9,0.364,%,0.39
hole up,hole down,holdout,>5B,<3,bull,15825,58732,0.432,4.3,0.367,%,0.43
hole up,hole down,holdout,>5B,<3,bear,303,1125,-1.81,-1.9,0.231,%,-1.81
hole up,hole down,holdout,>5B,3-5,all,6815,25293,2.067,6.9,0.394,%,2.07
hole up,hole down,holdout,>5B,3-5,bull,6434,23879,1.984,6.4,0.387,%,1.98
hole up,hole down,holdout,>5B,3-5,bear,381,1414,3.46,3.3,0.512,%,3.46
hole up,hole down,holdout,>5B,5-8,all,1727,6409,6.977,5.2,0.438,%,6.98
hole up,hole down,holdout,>5B,5-8,bull,1574,5842,6.434,4.6,0.422,%,6.43
hole up,hole down,holdout,>5B,5-8,bear,153,568,12.561,3.0,0.608,%,12.56
